team_targetid ,geo,event_id,timeline,group_id,time,latitude,longitude,frp
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80479,-121.78388,4.31
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80989,-121.82262,12.18
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80751,-121.81529,10.49
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80515,-121.80801,10.49
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80288,-121.80099,8.35
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80063,-121.79404,8.35
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.79822,-121.78661,9.6
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.78674,-121.75121,3.14
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.79881,-121.81142,10.49
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.79653,-121.80437,8.35
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.79417,-121.79711,8.35
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.78251,-121.76119,3.14
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.77979,-121.75281,3.14
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.78754,-121.79964,6.34
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.7852,-121.79245,3.39
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.88461,-121.76883,42.15
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.87375,-121.80403,5.7
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.87189,-121.79834,4.13
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.86988,-121.81499,5.7
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.86734,-121.80721,5.7
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.86527,-121.80087,4.13
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.86327,-121.79475,4.13
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.86549,-121.8243,9.32
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.86312,-121.81705,5.68
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.8608,-121.80995,5.68
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.85875,-121.8037,6.75
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.85457,-121.79093,8.95
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.86122,-121.83401,9.32
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.85886,-121.82679,9.32
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.85646,-121.81947,5.68
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.85435,-121.81302,5.68
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.85229,-121.80672,6.75
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83585,-121.75655,6.24
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.85474,-121.83694,8.18
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.85239,-121.82976,8.18
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.8501,-121.82276,5.83
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83002,-121.76154,15.17
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.82758,-121.75414,10.5
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.82526,-121.74707,10.5
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.82312,-121.74054,7.93
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.8204,-121.73225,7.93
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.84801,-121.81638,5.83
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.84594,-121.81009,5.76
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.8507,-121.84731,9.04
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.84829,-121.83996,8.18
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.84598,-121.83291,8.18
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.84377,-121.82618,5.83
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81671,-121.74379,7.93
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81411,-121.73589,7.93
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.84162,-121.8196,5.83
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83938,-121.81282,5.76
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83698,-121.80548,5.76
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83452,-121.798,10.45
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81902,-121.75082,10.5
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.84191,-121.84319,6.1
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83967,-121.83636,6.1
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83043,-121.80824,5.27
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.84429,-121.85045,6.55
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83744,-121.82958,5.92
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83508,-121.8224,5.92
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83275,-121.8153,5.27
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.82825,-121.80161,3.66
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.82603,-121.79487,3.66
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.82127,-121.78037,3.82
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83327,-121.83954,6.1
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83095,-121.8325,5.92
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.83559,-121.84661,6.1
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.82851,-121.82507,5.92
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.82614,-121.81787,5.27
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.82397,-121.81127,5.27
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.82166,-121.80425,3.66
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81937,-121.7973,3.66
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81701,-121.79014,3.82
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81474,-121.78323,3.82
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81245,-121.77625,8.03
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81972,-121.82103,10.91
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81747,-121.81419,10.91
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81517,-121.80722,6.53
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.82203,-121.82802,6.83
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81286,-121.80018,6.53
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81051,-121.79308,4.77
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.79396,-121.74289,5.47
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81328,-121.82411,10.91
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81097,-121.81709,10.91
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80856,-121.8098,6.53
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80622,-121.80268,6.53
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.78722,-121.74516,5.47
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.81561,-121.83119,6.83
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80391,-121.79568,4.77
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80154,-121.78851,4.77
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80213,-121.81293,10.93
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.79977,-121.80579,10.93
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.7975,-121.7989,6.79
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.80452,-121.82018,4.67
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.79503,-121.79144,6.79
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.78317,-121.75555,3.25
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.79085,-121.8014,6.79
Mayday_12,0,0,,0,2024-07-25 11:10:00,39.78843,-121.79408,6.79
Mayday_12,1,1,ABI_G18_20242071126175_groups.csv,7,2024-07-25 11:26:55,39.814,-121.7583,50.99
Mayday_12,1,1,ABI_G18_20242071136175_groups.csv,5,2024-07-25 11:36:55,39.814,-121.7328,32.39
Mayday_12,1,1,ABI_G18_20242071141175_groups.csv,6,2024-07-25 11:41:55,39.8136,-121.7457,78.87
Mayday_12,1,1,ABI_G18_20242071156175_groups.csv,3,2024-07-25 11:56:55,39.814,-121.7583,64.7
Mayday_12,1,1,ABI_G18_20242071201175_groups.csv,3,2024-07-25 12:01:55,39.8144,-121.7468,120.5
Mayday_12,1,1,ABI_G18_20242071206175_groups.csv,3,2024-07-25 12:06:55,39.814,-121.7328,51.54
Mayday_12,1,1,ABI_G18_20242071221175_groups.csv,3,2024-07-25 12:21:55,39.8217,-121.7444,312.35
Mayday_12,1,1,ABI_G18_20242071226175_groups.csv,2,2024-07-25 12:26:55,39.8242,-121.7433,481.92
Mayday_12,1,1,ABI_G18_20242071231175_groups.csv,2,2024-07-25 12:31:55,39.8234,-121.7437,452.18
Mayday_12,1,1,ABI_G18_20242071236175_groups.csv,2,2024-07-25 12:36:55,39.8238,-121.7436,518.23
Mayday_12,1,1,ABI_G18_20242071241175_groups.csv,2,2024-07-25 12:41:55,39.8235,-121.7433,488.26
Mayday_12,1,1,ABI_G18_20242071241175_groups.csv,4,2024-07-25 12:41:55,39.8143,-121.8349,62.73
Mayday_12,1,1,ABI_G18_20242071246175_groups.csv,3,2024-07-25 12:46:55,39.8228,-121.7437,405.8
Mayday_12,1,1,ABI_G18_20242071246175_groups.csv,4,2024-07-25 12:46:55,39.8143,-121.8349,61.64
Mayday_12,1,1,ABI_G18_20242071251175_groups.csv,3,2024-07-25 12:51:55,39.8221,-121.7441,322.51
Mayday_12,1,1,ABI_G18_20242071251175_groups.csv,4,2024-07-25 12:51:55,39.8141,-121.8218,158.24
Mayday_12,1,1,ABI_G18_20242071256175_groups.csv,4,2024-07-25 12:56:55,39.8222,-121.8203,216.8
Mayday_12,1,1,ABI_G18_20242071256175_groups.csv,3,2024-07-25 12:56:55,39.8203,-121.7445,247.07
Mayday_12,1,1,ABI_G18_20242071301175_groups.csv,2,2024-07-25 13:01:55,39.8263,-121.7424,1135.75
Mayday_12,1,1,ABI_G18_20242071301175_groups.csv,4,2024-07-25 13:01:55,39.8143,-121.8349,56.82
Mayday_12,1,1,ABI_G18_20242071306175_groups.csv,3,2024-07-25 13:06:55,39.8406,-121.7388,1126.89
Mayday_12,1,1,ABI_G18_20242071306175_groups.csv,6,2024-07-25 13:06:55,39.8143,-121.8349,38.49
Mayday_12,1,1,ABI_G18_20242071311175_groups.csv,1,2024-07-25 13:11:55,39.8278,-121.7421,4645.44
Mayday_12,1,1,ABI_G18_20242071316175_groups.csv,1,2024-07-25 13:16:55,39.8273,-121.7549,1896.72
Mayday_12,1,1,ABI_G18_20242071321175_groups.csv,3,2024-07-25 13:21:55,39.853,-121.7588,1788.25
Mayday_12,1,1,ABI_G18_20242071321175_groups.csv,6,2024-07-25 13:21:55,39.8143,-121.8349,45.69
Mayday_12,1,1,ABI_G18_20242071326175_groups.csv,4,2024-07-25 13:26:55,39.8416,-121.7511,354
Mayday_12,1,1,ABI_G18_20242071326175_groups.csv,6,2024-07-25 13:26:55,39.8143,-121.8349,62.23
Mayday_12,1,1,ABI_G18_20242071331175_groups.csv,4,2024-07-25 13:31:55,39.8416,-121.7511,234.55
Mayday_12,1,1,ABI_G18_20242071331175_groups.csv,6,2024-07-25 13:31:55,39.7998,-121.8385,185.22
Mayday_12,1,1,ABI_G18_20242071336175_groups.csv,4,2024-07-25 13:36:55,39.8416,-121.7511,124.58
Mayday_12,1,1,ABI_G18_20242071336175_groups.csv,6,2024-07-25 13:36:55,39.7981,-121.839,153.23
Mayday_12,1,1,ABI_G18_20242071341175_groups.csv,5,2024-07-25 13:41:55,39.8413,-121.7616,153.3
Mayday_12,1,1,ABI_G18_20242071341175_groups.csv,6,2024-07-25 13:41:55,39.7981,-121.839,149.67
Mayday_12,1,1,ABI_G18_20242071346175_groups.csv,5,2024-07-25 13:46:55,39.8413,-121.7618,135.02
Mayday_12,1,1,ABI_G18_20242071346175_groups.csv,6,2024-07-25 13:46:55,39.8143,-121.8349,50.45
Mayday_12,1,1,ABI_G18_20242071351175_groups.csv,3,2024-07-25 13:51:55,39.8216,-121.7437,439.63
Mayday_12,1,1,ABI_G18_20242071351175_groups.csv,5,2024-07-25 13:51:55,39.8143,-121.8349,32.32
Mayday_12,1,1,ABI_G18_20242071356175_groups.csv,2,2024-07-25 13:56:55,39.8242,-121.7428,663.52
Mayday_12,1,1,ABI_G18_20242071356175_groups.csv,4,2024-07-25 13:56:55,39.8143,-121.8349,35.87
Mayday_12,1,1,ABI_G18_20242071401175_groups.csv,2,2024-07-25 14:01:55,39.8219,-121.7445,760.05
Mayday_12,1,1,ABI_G18_20242071401175_groups.csv,3,2024-07-25 14:01:55,39.8143,-121.8349,173
Mayday_12,1,1,ABI_G18_20242071406175_groups.csv,2,2024-07-25 14:06:55,39.8144,-121.7467,521.97
Mayday_12,1,1,ABI_G18_20242071406175_groups.csv,3,2024-07-25 14:06:55,39.8025,-121.8379,351.26
Mayday_12,1,1,ABI_G18_20242071411175_groups.csv,2,2024-07-25 14:11:55,39.7979,-121.8245,813.7
Mayday_12,1,1,ABI_G18_20242071416175_groups.csv,3,2024-07-25 14:16:55,39.8223,-121.7448,582.1
Mayday_12,1,1,ABI_G18_20242071416175_groups.csv,4,2024-07-25 14:16:55,39.8141,-121.8204,292.06
Mayday_12,1,1,ABI_G18_20242071421175_groups.csv,4,2024-07-25 14:21:55,39.8224,-121.7306,211.87
Mayday_12,1,1,ABI_G18_20242071421175_groups.csv,3,2024-07-25 14:21:55,39.799,-121.8236,809.35
Mayday_12,1,1,ABI_G18_20242071426175_groups.csv,3,2024-07-25 14:26:55,39.8003,-121.8127,753.01
Mayday_12,1,1,ABI_G18_20242071431175_groups.csv,3,2024-07-25 14:31:55,39.7993,-121.8234,899.43
Mayday_12,1,1,ABI_G18_20242071436175_groups.csv,2,2024-07-25 14:36:55,39.8141,-121.8209,467.46
Mayday_12,1,1,ABI_G18_20242071441175_groups.csv,4,2024-07-25 14:41:55,39.8019,-121.8241,757.1
Mayday_12,1,1,ABI_G18_20242071446175_groups.csv,6,2024-07-25 14:46:55,39.8262,-121.7296,316.31
Mayday_12,1,1,ABI_G18_20242071446175_groups.csv,5,2024-07-25 14:46:55,39.8019,-121.8125,359.22
Mayday_12,1,1,ABI_G18_20242071451175_groups.csv,5,2024-07-25 14:51:55,39.826,-121.7297,302.08
Mayday_12,1,1,ABI_G18_20242071451175_groups.csv,4,2024-07-25 14:51:55,39.8145,-121.8092,181.36
Mayday_12,1,1,ABI_G18_20242071456175_groups.csv,4,2024-07-25 14:56:55,39.827,-121.7441,793.98
Mayday_12,1,1,ABI_G18_20242071501175_groups.csv,3,2024-07-25 15:01:55,39.8275,-121.7433,978.31
Mayday_12,1,1,ABI_G18_20242071501175_groups.csv,4,2024-07-25 15:01:55,39.8143,-121.8349,149.11
Mayday_12,1,1,ABI_G18_20242071506175_groups.csv,2,2024-07-25 15:06:55,39.821,-121.7418,606.06
Mayday_12,1,1,ABI_G18_20242071506175_groups.csv,3,2024-07-25 15:06:55,39.8143,-121.8349,124.31
Mayday_12,1,1,ABI_G18_20242071511175_groups.csv,5,2024-07-25 15:11:55,39.8144,-121.7461,174.69
Mayday_12,1,1,ABI_G18_20242071511175_groups.csv,7,2024-07-25 15:11:55,39.8143,-121.8349,19.52
Mayday_12,1,1,ABI_G18_20242071516175_groups.csv,5,2024-07-25 15:16:55,39.8144,-121.7471,434.04
Mayday_12,1,1,ABI_G18_20242071516175_groups.csv,6,2024-07-25 15:16:55,39.8143,-121.8349,152.53
Mayday_12,1,1,ABI_G18_20242071521175_groups.csv,4,2024-07-25 15:21:55,39.8144,-121.7474,418.61
Mayday_12,1,1,ABI_G18_20242071526175_groups.csv,2,2024-07-25 15:26:55,39.8144,-121.7471,341.04
Mayday_12,1,1,ABI_G18_20242071531175_groups.csv,4,2024-07-25 15:31:55,39.8144,-121.7464,594.09
Mayday_12,1,1,ABI_G18_20242071531175_groups.csv,5,2024-07-25 15:31:55,39.8143,-121.8349,149.36
Mayday_12,1,1,ABI_G18_20242071536175_groups.csv,3,2024-07-25 15:36:55,39.8144,-121.7464,562.69
Mayday_12,1,1,ABI_G18_20242071536175_groups.csv,4,2024-07-25 15:36:55,39.8143,-121.8349,146.9
Mayday_12,1,1,ABI_G18_20242071541175_groups.csv,2,2024-07-25 15:41:55,39.8213,-121.7414,557.47
Mayday_12,1,1,ABI_G18_20242071546175_groups.csv,3,2024-07-25 15:46:55,39.8214,-121.7412,588.31
Mayday_12,1,1,ABI_G18_20242071551175_groups.csv,3,2024-07-25 15:51:55,39.8144,-121.7465,532.68
Mayday_12,1,1,ABI_G18_20242071556175_groups.csv,2,2024-07-25 15:56:55,39.8144,-121.7466,542.56
Mayday_12,1,1,ABI_G18_20242071601175_groups.csv,3,2024-07-25 16:01:55,39.8144,-121.7465,639.46
Mayday_12,1,1,ABI_G18_20242071606175_groups.csv,4,2024-07-25 16:06:55,39.8144,-121.7463,649.56
Mayday_12,1,1,ABI_G18_20242071611175_groups.csv,2,2024-07-25 16:11:55,39.8144,-121.7464,615.67
Mayday_12,1,1,ABI_G18_20242071616175_groups.csv,2,2024-07-25 16:16:55,39.8144,-121.7462,719.41
Mayday_12,1,1,ABI_G18_20242071621175_groups.csv,3,2024-07-25 16:21:55,39.8144,-121.7463,658.09
Mayday_12,1,1,ABI_G18_20242071631175_groups.csv,2,2024-07-25 16:31:55,39.8144,-121.7467,684.72
Mayday_12,1,1,ABI_G18_20242071636175_groups.csv,4,2024-07-25 16:36:55,39.8144,-121.7464,671.16
Mayday_12,1,1,ABI_G18_20242071651175_groups.csv,3,2024-07-25 16:51:55,39.814,-121.7328,395.87
Mayday_12,1,1,ABI_G18_20242071726175_groups.csv,2,2024-07-25 17:26:55,39.8413,-121.763,968.98
Mayday_12,1,1,ABI_G18_20242071731175_groups.csv,4,2024-07-25 17:31:55,39.8413,-121.7626,1375.41
Mayday_12,1,1,ABI_G18_20242071736175_groups.csv,4,2024-07-25 17:36:55,39.8413,-121.7623,2632.42
Mayday_12,1,1,ABI_G18_20242071741175_groups.csv,2,2024-07-25 17:41:55,39.8413,-121.7623,3795.4
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.793,-121.7468,14.8
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8003,-121.7332,46.5
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8075,-121.7196,20.8
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8091,-121.7312,132.7
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8179,-121.7291,82.4
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8195,-121.7406,44.4
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8268,-121.7271,302.1
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8284,-121.7386,1611.8
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8299,-121.7502,482.2
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8315,-121.7618,20.9
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8372,-121.7366,1061.8
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8388,-121.7482,1612.5
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8404,-121.7599,277.4
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.846,-121.7346,76.4
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8476,-121.7462,1615
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8492,-121.7578,224.2
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8582,-121.7492,321.3
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8598,-121.7607,103
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.867,-121.7472,35.2
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.8686,-121.7587,52.2
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.7914,-121.7353,28.1
Mayday_12,0,0,,0,2024-07-25 18:14:00,39.7921,-121.8068,20.4
Mayday_12,1,1,ABI_G18_20242071841175_groups.csv,2,2024-07-25 18:41:55,39.8511,-121.7501,9401.4
Mayday_12,1,1,ABI_G18_20242071851175_groups.csv,2,2024-07-25 18:51:55,39.8508,-121.7498,7974.91
Mayday_12,1,1,ABI_G18_20242071856175_groups.csv,3,2024-07-25 18:56:55,39.8505,-121.7489,9188.77
Mayday_12,1,1,ABI_G18_20242071901175_groups.csv,2,2024-07-25 19:01:55,39.8502,-121.7492,7519.58
Mayday_12,1,1,ABI_G18_20242071911175_groups.csv,3,2024-07-25 19:11:55,39.8529,-121.7995,606.59
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.79272,-121.73743,99.3
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.79538,-121.72942,48.89
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.79336,-121.73615,48.89
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.80293,-121.72649,40.47
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.80116,-121.73236,48.89
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.81052,-121.72338,42.19
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.80889,-121.72882,42.19
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.81649,-121.72569,42.19
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.79436,-121.79942,6.77
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.79239,-121.80598,6.77
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.82259,-121.72755,32.68
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.82116,-121.73228,32.68
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.82874,-121.7292,32.68
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.8271,-121.73468,32.68
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.8308,-121.74456,24.8
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.83282,-121.73778,88.39
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.83472,-121.73143,88.39
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.83653,-121.74767,24.8
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.84058,-121.73409,88.39
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.83857,-121.74081,88.39
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.84434,-121.7438,142.06
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.84219,-121.75103,65.54
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.84637,-121.73698,142.06
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.85415,-121.73318,136.95
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.85204,-121.74026,142.06
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86186,-121.72957,300.74
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.8576,-121.7439,248.55
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.85577,-121.7501,248.55
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.85974,-121.73672,300.74
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.8673,-121.73361,300.74
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86016,-121.75768,47.09
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86531,-121.74035,300.74
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86342,-121.74673,248.55
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86195,-121.75167,248.55
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.87131,-121.74252,830.43
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86612,-121.75999,136.63
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86968,-121.74802,634.99
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86802,-121.75362,634.99
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86794,-121.73454,276.72
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86076,-121.75823,180.5
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86595,-121.7411,667.55
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86413,-121.74712,667.55
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86263,-121.75208,180.5
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.87206,-121.74294,667.55
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86672,-121.76058,180.5
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86481,-121.76688,40.94
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.8704,-121.74842,667.55
Mayday_12,0,0,,0,2024-07-25 20:02:00,39.86867,-121.75414,180.5
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.78808,-121.74292,8.87
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.79227,-121.73916,8.87
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.79647,-121.7353,95.51
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.81912,-121.72684,143.07
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.81833,-121.73136,143.07
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.82249,-121.72771,143.07
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.82169,-121.73229,143.07
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.82586,-121.7286,126.51
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.82923,-121.72952,126.51
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83259,-121.73043,81.27
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83176,-121.73518,81.27
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83092,-121.73999,8.05
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83007,-121.74483,8.05
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83595,-121.73138,81.27
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83427,-121.74097,8.05
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83344,-121.74579,8.05
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.8326,-121.75056,20.56
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83511,-121.73618,81.27
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83625,-121.73385,0
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83539,-121.73862,19.26
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83453,-121.74346,19.26
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83368,-121.74825,24.34
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83709,-121.7291,0
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83116,-121.7624,14.18
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83789,-121.74443,19.26
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.84045,-121.73003,0
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.8396,-121.73483,0
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83875,-121.73961,19.26
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.83703,-121.74925,24.34
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.84381,-121.73098,0
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.84295,-121.7358,0
Mayday_12,0,0,,0,2024-07-25 20:51:00,39.84124,-121.74543,28.85
